t,x,y,z
1.322000000000001,0.2937224607402414,-0.041563072390346054,0.5015257365661919
1.324000000000001,0.2997227019769034,-0.04155472637246507,0.4978612016420551
1.326000000000001,0.30572294321356547,-0.04154638035458409,0.4941574267179183
1.328000000000001,0.3117231844502275,-0.04153803433670311,0.4904144117937814
1.330000000000001,0.31772342568688955,-0.04152968831882213,0.48663215686964456
1.332000000000001,0.3237236669235516,-0.04152134230094115,0.4828106619455077
1.334000000000001,0.32972390816021363,-0.04151299628306017,0.47894992702137085
1.336000000000001,0.33572414939687567,-0.04150465026517919,0.475049952097234
1.338000000000001,0.3417243906335377,-0.04149630424729821,0.47111073717309715
1.340000000000001,0.34772463187019975,-0.04148795822941723,0.4671322822489603
1.342000000000001,0.3537248731068618,-0.041479612211536246,0.46311458732482347
1.344000000000001,0.35972511434352383,-0.041471266193655265,0.45905765240068663
1.346000000000001,0.3657253555801859,-0.041462920175774284,0.4549614774765498
1.348000000000001,0.3717255968168479,-0.041454574157893304,0.450826062552413
1.350000000000001,0.37772583805350995,-0.04144622814001232,0.44665140762827615
1.352000000000001,0.383726079290172,-0.04143788212213134,0.44243751270413934
1.354000000000001,0.38972632052683404,-0.04142953610425036,0.43818437778000247
1.356000000000001,0.3957265617634961,-0.04142119008636938,0.4338920028558656
1.358000000000001,0.4017268030001581,-0.0414128440684884,0.42956038793172874
1.360000000000001,0.40772704423682016,-0.04140449805060742,0.4251895330075919
1.362000000000001,0.4137272854734822,-0.04139615203272644,0.420779438083455
1.364000000000001,0.41972752671014424,-0.04138780601484546,0.4163301031593182
1.366000000000001,0.4257277679468063,-0.04137945999696448,0.41184152823518133
1.368000000000001,0.4317280091834683,-0.041371113979083496,0.4073137133110445
1.370000000000001,0.43772825042013036,-0.041362767961202515,0.40274665838690765
1.372000000000001,0.4437284916567924,-0.041354421943321534,0.3981403634627708
1.374000000000001,0.44972873289345444,-0.041346075925440554,0.393494828538634
1.376000000000001,0.4557289741301165,-0.04133772990755957,0.38881005361449716
1.378000000000001,0.4617292153667785,-0.04132938388967859,0.38408603869036034
1.380000000000001,0.46772945660344056,-0.04132103787179761,0.37932278376622347
1.382000000000001,0.4737296978401026,-0.04131269185391663,0.3745202888420866
1.384000000000001,0.47972993907676464,-0.04130434583603565,0.36967855391794974
1.386000000000001,0.4857301803134267,-0.04129599981815467,0.3647975789938129
1.388000000000001,0.4917304215500887,-0.04128765380027369,0.359877364069676
1.390000000000001,0.49773066278675077,-0.04127930778239271,0.35491790914553917
1.392000000000001,0.5037309040234128,-0.04127096176451173,0.3499192142214023
