time_s,state,target_id,ee_x_m,ee_y_m,ee_z_m,target_error_m,q_1_rad,q_2_rad,q_3_rad,q_4_rad,q_5_rad,q_6_rad
2.4,reject,a-large-1,0.29142436120251525,0.5172245072252734,0.3412343113690304,0.03129296803793441,-2.325274691265193,-1.3152712114500453,1.6639009163656573,-1.9257218111018293,-1.4916001657742104,-0.7567551153413543
2.5,return,,0.2971918769720142,0.3910808139394322,0.319748879352983,0.5226926011824502,-2.450914691265193,-1.465160462586652,1.8423271515187452,-1.6665084773136776,-1.7913639308696032,-0.8500509231894379
2.6,return,,0.33684847947853863,0.2695917349615115,0.42270176053688663,0.3798123481334917,-2.6603146912651927,-1.674560462586652,1.8227829181478628,-1.507425538561683,-2.1055639308696033,-1.0430384040713636
2.7,return,,0.32995227544763456,0.17835338932313222,0.452408641300964,0.29256623796612385,-2.8697146912651927,-1.8747643345306595,1.9583342796051988,-1.681523300188561,-2.1036984065344946,-1.3284911712994292
2.8,return,,0.39859058558060134,0.11537429890388519,0.4513636176038043,0.21644008664545264,-3.0791146912651923,-1.7748411295342477,1.8748071325403575,-1.6829903414350331,-2.023476569965304,-1.4751859735803885
2.9,return,,0.43416153051772166,0.03936820263931172,0.4523242306587077,0.1401051280348849,-3.288514691265192,-1.731234046620769,1.825096071603903,-1.6788857214644592,-1.891224326806259,-1.7060394005668718
3.0,return,,0.43994996649194124,-0.03781555347295827,0.4514054933012875,0.06532137448281423,-3.4979146912651915,-1.7263482693019907,1.8120440856484799,-1.6645071803779952,-1.7312095436283916,-1.9229401268343342
3.1,pick,a-large-2,0.4249857542977484,-0.06642197381957592,0.39739152819552126,0.3354302245577333,-3.6235546912651913,-1.713154200804548,1.8960717304727048,-1.5884462678484292,-1.5294531185838984,-2.0305169880011986
3.2,pick,a-large-2,0.4489960229773917,0.03375637447653178,0.24564709804940402,0.18387527062104245,-3.4141546912651917,-1.5037542008045481,2.101130909766997,-1.9026462678484286,-1.3757635910871815,-1.8570229205586881
3.3,pick,a-large-2,0.5069509700733236,0.10613742618093752,0.20235569182026875,0.10361053609741122,-3.204754691265192,-1.2943542008045479,2.0247169796407234,-2.216846267848429,-1.5315407243733132,-1.6245017574895173
3.4,pick,a-large-2,0.5602627643202739,0.14295536699010428,0.14882905933194207,0.02757272853264162,-3.1273768381413825,-1.084954200804548,1.9165731291782733,-2.399425139162194,-1.5610301860745397,-1.5557287356974592
3.5,lift,a-large-2,0.6380873361578517,0.1678310868940291,0.2929412932861693,0.08751645490231522,-3.088549847917716,-1.1365076447261475,1.670258144966393,-2.481501974241911,-1.5731466398282403,-1.5173131077975162
3.6,lift,a-large-2,0.6075265066705517,0.16059327407280696,0.3623315231427836,0.018808096600534945,-3.0986442153680156,-1.2740117995739901,1.6242109412142707,-2.167301974241911,-1.5671874156264998,-1.5272719464140931
3.7,reject,a-large-2,0.5235028063382385,0.21269283925803104,0.34765559712158983,0.41406793942735975,-3.018271226403068,-1.3800804782180032,1.7138744805793946,-1.8531019742419113,-1.4436343672448537,-1.4189029940217806
3.8,reject,a-large-2,0.3600046802688036,0.3113774458731434,0.33102916753766476,0.24586498441389398,-2.8088712264030686,-1.5894804782180032,2.002329127779976,-1.8872894883753706,-1.1294343672448537,-1.2056602989089877
3.9,reject,a-large-2,0.3443462815503776,0.4036588591639707,0.3427401099318957,0.1553183326825165,-2.599471226403069,-1.4763550300181991,1.8712352706431967,-1.979949976624961,-1.2226703664321916,-1.0449780298627558
4.0,reject,a-large-2,0.3094688760311803,0.4932278377622321,0.3417257457248214,0.0612242234239643,-2.3900712264030695,-1.345523181648569,1.704071331645169,-1.9380889432970478,-1.4193465057004917,-0.8232619486818888
4.1,return,,0.28384960201278264,0.462804150263182,0.31895551351993756,0.5936818170218483,-2.3481912264030695,-1.374243749144406,1.7572540083129438,-1.7891154235763342,-1.6879588671997692,-0.7694892681586256
4.2,return,,0.3230922131306387,0.32403610375311875,0.39193728183768484,0.43882686299090634,-2.5575912264030696,-1.583643749144406,1.7904434396732658,-1.4890696821763083,-2.002158867199769,-0.9218896240879277
4.3,return,,0.33408250059219785,0.2204521315356531,0.45386011249913744,0.33179253424201577,-2.7669912264030696,-1.7930437491444062,1.8741306252869008,-1.5905935614865,-2.1068738990707017,-1.1983899466693892
4.4,return,,0.37156599648492034,0.14724101413992552,0.44620583361871513,0.251968981162298,-2.9763912264030696,-1.8066041400290291,1.9188590831109436,-1.6886127393974293,-2.092872053865347,-1.3593562274528106
4.5,return,,0.4192637396434998,0.07827344279678908,0.4539768271738613,0.17831931370522752,-3.18579122640307,-1.7521194952522194,1.8444359529327103,-1.6816826518793087,-1.9528013616237834,-1.600637463258503
4.6,return,,0.4410565476425996,-0.0006681273643881804,0.45186710604967395,0.10155631543593538,-3.3951912264030697,-1.7228086517330956,1.8128779834885507,-1.6718785146642114,-1.8130643073451085,-1.8166020592438656
