time_s,state,target_id,ee_x_m,ee_y_m,ee_z_m,target_error_m,q_1_rad,q_2_rad,q_3_rad,q_4_rad,q_5_rad,q_6_rad
13.1,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
13.2,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
13.3,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
13.4,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
13.5,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
13.6,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
13.7,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
13.8,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
13.9,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
14.0,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
14.1,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
14.2,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
14.3,idle,,0.4200063572502841,-0.09999141809462223,0.4500008101535601,1.0710746000127954e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
14.4,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
14.5,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
14.6,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
14.7,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
14.8,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
14.9,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
15.0,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
15.1,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
15.2,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
15.3,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
15.4,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
15.5,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
15.6,idle,,0.4200063572502841,-0.09999141809462223,0.4500008101535601,1.0710746000127954e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
15.7,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
15.8,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
15.9,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
16.0,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
16.1,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
16.2,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
16.3,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
16.4,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
16.5,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
16.6,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
16.7,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
16.8,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
16.9,idle,,0.4200063572502841,-0.09999141809462223,0.4500008101535601,1.0710746000127954e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
17.0,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
17.1,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
17.2,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
17.3,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
17.4,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
17.5,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
17.6,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
17.7,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
17.8,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
17.9,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
18.0,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
