time_s,state,target_id,ee_x_m,ee_y_m,ee_z_m,target_error_m,q_1_rad,q_2_rad,q_3_rad,q_4_rad,q_5_rad,q_6_rad
2.4,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
2.5,idle,,0.4200063572502841,-0.09999141809462223,0.4500008101535601,1.0710746000127954e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
2.6,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
2.7,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
2.8,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
2.9,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
3.0,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
3.1,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
3.2,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
3.3,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
3.4,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
3.5,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
3.6,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
3.7,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
3.8,idle,,0.4200063572502841,-0.09999141809462223,0.4500008101535601,1.0710746000127954e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
3.9,idle,,0.4200063572502841,-0.0999914180946223,0.4500008101535602,1.0710746000080754e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.6482254282261286,-1.5708229225265145,-2.120037919624266
4.0,idle,,0.4200063572502842,-0.09999141809462218,0.4500008101535601,1.0710746000194262e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806858,-1.6482254282261288,-1.5708229225265147,-2.120037919624266
4.1,idle,,0.4200063572502843,-0.09999141809462207,0.4500008101535602,1.071074600035751e-05,-3.6908872474511276,-1.7611199980128454,1.8385554150806855,-1.6482254282261288,-1.570822922526515,-2.120037919624265
4.2,idle,,0.420006357250284,-0.09999141809462234,0.45000081015355986,1.0710745999956306e-05,-3.6908872474511285,-1.7611199980128458,1.8385554150806864,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
4.3,idle,,0.4200063572502842,-0.09999141809462227,0.4500008101535603,1.071074600014434e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.6482254282261286,-1.5708229225265147,-2.1200379196242656
4.4,idle,,0.4200063572502842,-0.09999141809462223,0.45000081015355997,1.0710746000152505e-05,-3.690887247451128,-1.7611199980128454,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242656
4.5,idle,,0.42000635725028407,-0.09999141809462236,0.4500008101535603,1.0710746000000606e-05,-3.6908872474511285,-1.7611199980128458,1.838555415080686,-1.6482254282261293,-1.5708229225265147,-2.120037919624266
4.6,idle,,0.4200063572502842,-0.0999914180946222,0.4500008101535601,1.0710746000183142e-05,-3.690887247451128,-1.7611199980128456,1.838555415080686,-1.648225428226129,-1.5708229225265145,-2.120037919624266
4.7,idle,,0.42000635725028423,-0.09999141809462227,0.4500008101535601,1.0710746000160492e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806862,-1.6482254282261295,-1.570822922526515,-2.1200379196242656
4.8,idle,,0.4200063572502842,-0.09999141809462234,0.4500008101535603,1.0710746000088742e-05,-3.690887247451128,-1.7611199980128456,1.8385554150806855,-1.648225428226129,-1.5708229225265147,-2.1200379196242656
4.9,idle,,0.4200063572502841,-0.09999141809462238,0.4500008101535602,1.0710746000014037e-05,-3.6908872474511285,-1.7611199980128456,1.838555415080686,-1.6482254282261288,-1.5708229225265147,-2.1200379196242665
5.0,idle,,0.4200063572502842,-0.09999141809462236,0.4500008101535602,1.0710746000058105e-05,-3.6908872474511285,-1.7611199980128456,1.8385554150806858,-1.648225428226129,-1.5708229225265147,-2.120037919624266
