tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
56,0.3560,-0.1095,-0.0343,2.995,good,0.032,2.69,0,0,0,0,9.96,3,0.0,,,
58,0.3600,-0.1144,-0.1016,2.994,good,0.007,3.54,0,0,0,0,11.62,3,0.0,,,
59,0.3600,-0.1120,0.0318,3.002,good,0.172,4.71,0,0,0,0,10.61,3,0.0,,,
64,0.3640,-0.1198,-0.1639,3.001,good,0.001,2.95,0,0,0,0,13.23,2,0.0,,,
65,0.3640,-0.1195,-0.1394,2.983,good,0.403,3.91,0,0,0,0,13.60,2,0.0,,,
66,0.3640,-0.1154,-0.0658,3.154,good,0.253,3.74,0,0,0,0,8.29,2,0.0,,,
60,0.3680,-0.1154,0.0885,2.999,good,0.161,2.63,0,0,0,0,11.83,3,0.0,,,
61,0.3680,-0.1142,-0.1715,3.000,good,0.013,3.40,0,0,0,0,11.41,3,0.0,,,
62,0.3680,-0.1098,0.1375,3.000,faded,0.724,3.50,1,1,1,0,9.92,3,3.2,49,62,62
63,0.3680,-0.1084,-0.0951,2.998,good,0.103,3.37,0,0,0,0,9.53,3,0.0,,,
67,0.3720,-0.1130,-0.0848,2.955,good,0.412,5.90,0,0,0,0,12.09,3,0.0,,,
68,0.3720,-0.1134,-0.0540,2.978,good,0.002,5.19,0,0,0,0,11.65,3,0.0,,,
69,0.3720,-0.1120,-0.0313,2.997,faded,0.964,4.88,1,1,1,0,10.72,3,3.2,27|28,80,80
70,0.3720,-0.1093,0.1258,2.999,good,0.191,3.25,0,0,0,0,9.80,3,0.0,,,
73,0.3720,-0.1196,-0.0094,3.000,good,0.022,3.32,0,0,0,0,13.19,2,0.0,,,
74,0.3720,-0.1179,0.2254,3.015,good,0.096,2.89,0,0,0,0,12.26,2,0.0,,,
75,0.3720,-0.1159,0.0504,3.021,faded,0.740,4.03,1,1,1,0,11.48,2,3.2,38,84,84
71,0.3760,-0.1151,0.1623,2.996,good,0.189,6.19,0,0,0,0,11.80,3,0.0,,,
72,0.3760,-0.1129,0.0628,2.926,good,0.170,4.16,0,0,0,0,12.79,3,0.0,,,
77,0.3760,-0.1169,0.1106,2.990,good,0.084,3.26,0,0,0,0,12.56,2,0.0,,,
78,0.3760,-0.1166,-0.0508,2.996,good,0.000,4.74,0,0,0,0,12.29,2,0.0,,,
76,0.3800,-0.1155,0.0513,3.000,good,0.000,3.12,0,0,0,0,11.84,3,0.0,,,
80,0.3800,-0.1196,-0.1191,3.003,good,0.135,3.88,0,0,0,0,13.14,2,0.0,,,
81,0.3800,-0.1171,0.2159,2.998,good,0.238,4.10,0,0,0,0,12.43,2,0.0,,,
82,0.3800,-0.1214,0.1585,3.000,good,0.016,3.91,0,0,0,0,9.80,1,0.0,,,
79,0.3840,-0.1143,-0.0055,3.009,good,0.007,2.69,0,0,0,0,11.22,3,0.0,,,
84,0.3840,-0.1189,0.1449,3.007,good,0.000,3.98,0,0,0,0,12.79,2,0.0,,,
85,0.3840,-0.1168,-0.1026,3.002,good,0.010,2.44,0,0,0,0,12.21,2,0.0,,,
86,0.3840,-0.1164,0.2341,2.989,good,0.349,5.01,0,0,0,0,12.39,2,0.0,,,
83,0.3880,-0.1125,-0.0483,3.002,good,0.001,3.71,0,0,0,0,10.76,3,0.0,,,
87,0.3920,-0.1143,-0.0019,3.005,good,0.003,3.33,0,0,0,0,11.33,3,0.0,,,
88,0.3920,-0.1131,0.1269,3.001,good,0.041,4.33,0,0,0,0,10.99,3,0.0,,,
89,0.3920,-0.1141,-0.2188,2.953,good,0.003,5.37,0,0,0,0,12.49,3,0.0,,,
90,0.3920,-0.1128,0.0298,2.997,good,0.000,4.00,0,0,0,0,11.01,3,0.0,,,
91,0.3920,-0.1097,0.0586,3.000,good,0.010,2.66,0,0,0,0,9.91,3,0.0,,,
93,0.3920,-0.1162,0.1990,3.002,good,0.002,3.60,0,0,0,0,12.00,2,0.0,,,
92,0.3960,-0.1127,-0.0861,2.999,broken,0.874,4.79,1,1,1,0,10.92,3,2.4,20|21,82,82
94,0.4000,-0.1150,-0.0243,3.005,good,0.003,3.55,0,0,0,0,11.52,3,0.0,,,
95,0.4000,-0.1112,0.1614,2.993,broken,0.768,2.47,1,1,1,0,10.56,3,2.4,52,104,104
96,0.4040,-0.1114,0.0708,3.002,good,0.028,2.48,0,0,0,0,10.43,3,0.0,,,
97,0.4040,-0.1084,0.2178,3.002,good,0.006,3.46,0,0,0,0,9.42,3,0.0,,,
100,0.4040,-0.1191,0.2181,2.999,good,0.061,4.53,0,0,0,0,13.06,2,0.0,,,
101,0.4040,-0.1195,-0.1725,2.992,good,0.005,2.62,0,0,0,0,13.36,2,0.0,,,
102,0.4040,-0.1185,-0.1365,3.000,good,0.002,4.09,0,0,0,0,12.85,2,0.0,,,
98,0.4080,-0.1120,-0.2155,3.006,black,1.000,50.52,1,1,1,0,10.52,3,3.2,4,111,111
99,0.4080,-0.1105,0.0056,3.008,good,0.010,2.70,0,0,0,0,9.97,3,0.0,,,
107,0.4080,-0.1169,0.1009,2.994,good,0.175,4.03,0,0,0,0,12.45,2,0.0,,,
103,0.4120,-0.1125,-0.0842,2.936,good,0.011,3.07,0,0,0,0,12.38,3,0.0,,,
104,0.4120,-0.1107,-0.2064,3.009,good,0.020,4.19,0,0,0,0,10.02,3,0.0,,,
105,0.4120,-0.1110,0.0548,3.012,good,0.284,4.46,0,0,0,0,10.04,3,0.0,,,
106,0.4120,-0.1089,-0.1513,2.986,good,0.205,3.74,0,0,0,0,9.97,3,0.0,,,
108,0.4120,-0.1188,-0.1940,3.003,faded,1.000,4.97,1,1,1,0,12.88,2,3.2,7|6,109,109
109,0.4120,-0.1174,0.0289,2.988,good,0.055,3.57,0,0,0,0,12.75,2,0.0,,,
110,0.4120,-0.1184,0.0843,3.005,good,0.000,3.33,0,0,0,0,12.68,2,0.0,,,
114,0.4160,-0.1194,0.0443,2.998,good,0.298,3.15,0,0,0,0,13.19,2,0.0,,,
111,0.4200,-0.1106,-0.0240,3.002,good,0.054,3.14,0,0,0,0,10.15,3,0.0,,,
112,0.4200,-0.1107,-0.1512,3.029,faded,1.000,4.30,1,1,1,0,9.55,3,3.2,12,100,
113,0.4200,-0.1085,0.1958,2.996,good,0.063,6.13,0,0,0,0,9.57,3,0.0,,,
117,0.4200,-0.1199,-0.0356,2.998,good,0.018,2.98,0,0,0,0,13.37,2,0.0,,,
118,0.4200,-0.1191,0.1964,2.997,broken,0.949,3.70,1,1,1,0,13.11,2,2.4,57|56,116,116
119,0.4200,-0.1185,0.0847,2.939,good,0.216,4.15,0,0,0,0,14.35,2,0.0,,,
115,0.4240,-0.1137,-0.2358,3.001,good,0.069,4.10,0,0,0,0,11.20,3,0.0,,,
116,0.4240,-0.1095,-0.0683,3.001,good,0.047,3.10,0,0,0,0,9.82,3,0.0,,,
123,0.4240,-0.1184,0.1733,3.003,good,0.001,3.57,0,0,0,0,12.73,2,0.0,,,
124,0.4240,-0.1178,-0.2163,3.178,good,0.109,4.21,0,0,0,0,8.53,2,0.0,,,
125,0.4240,-0.1173,-0.1960,3.002,good,0.002,3.01,0,0,0,0,12.40,2,0.0,,,
