tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
56,0.3560,-0.1095,-0.0343,2.993,good,0.011,1.97,0,0,0,0,10.00,3,0.0,,,
58,0.3600,-0.1144,-0.1016,2.993,good,0.001,2.28,0,0,0,0,11.63,3,0.0,,,
59,0.3600,-0.1120,0.0318,3.003,good,0.000,4.67,0,0,0,0,10.60,3,0.0,,,
64,0.3640,-0.1198,-0.1639,3.000,good,0.001,2.74,0,0,0,0,13.26,2,0.0,,,
65,0.3640,-0.1196,-0.1394,2.983,good,0.010,9.85,0,0,0,0,13.61,2,0.0,,,
66,0.3640,-0.1154,-0.0658,3.148,good,0.095,3.10,0,0,0,0,8.43,2,0.0,,,
60,0.3680,-0.1154,0.0885,2.998,good,0.001,3.08,0,0,0,0,11.85,3,0.0,,,
61,0.3680,-0.1142,-0.1715,3.000,good,0.001,4.10,0,0,0,0,11.41,3,0.0,,,
62,0.3680,-0.1098,0.1375,2.999,faded,0.668,3.38,1,1,1,0,9.95,3,3.2,49,62,62
63,0.3680,-0.1085,-0.0951,2.997,broken,0.632,3.50,1,1,1,0,9.56,3,2.4,19|20,54,54
67,0.3720,-0.1130,-0.0848,2.956,good,0.001,5.58,0,0,0,0,12.06,3,0.0,,,
68,0.3720,-0.1134,-0.0540,2.978,good,0.001,4.06,0,0,0,0,11.65,3,0.0,,,
69,0.3720,-0.1120,-0.0313,2.998,good,0.286,4.41,0,0,0,0,10.71,3,0.0,,,
70,0.3720,-0.1094,0.1257,3.000,faded,0.629,5.35,1,1,1,0,9.79,3,3.1,48|47,63,63
73,0.3720,-0.1196,-0.0094,3.000,good,0.000,2.43,0,0,0,0,13.19,2,0.0,,,
74,0.3720,-0.1179,0.2254,3.013,good,0.001,3.67,0,0,0,0,12.32,2,0.0,,,
75,0.3720,-0.1159,0.0503,3.018,good,0.159,4.16,0,0,0,0,11.55,2,0.0,,,
71,0.3760,-0.1151,0.1623,2.996,good,0.019,6.30,0,0,0,0,11.80,3,0.0,,,
72,0.3760,-0.1130,0.0628,2.926,good,0.000,3.21,0,0,0,0,12.78,3,0.0,,,
77,0.3760,-0.1169,0.1106,2.988,good,0.000,2.69,0,0,0,0,12.61,2,0.0,,,
78,0.3760,-0.1166,-0.0508,2.994,good,0.088,4.47,0,0,0,0,12.33,2,0.0,,,
76,0.3800,-0.1155,0.0514,3.000,good,0.000,2.49,0,0,0,0,11.85,3,0.0,,,
80,0.3800,-0.1196,-0.1191,3.002,good,0.002,3.88,0,0,0,0,13.16,2,0.0,,,
81,0.3800,-0.1171,0.2159,2.997,good,0.000,2.63,0,0,0,0,12.44,2,0.0,,,
82,0.3800,-0.1214,0.1585,3.000,good,0.000,4.18,0,0,0,0,9.81,1,0.0,,,
79,0.3840,-0.1143,-0.0055,3.007,good,0.001,2.16,0,0,0,0,11.26,3,0.0,,,
84,0.3840,-0.1189,0.1449,3.007,good,0.000,3.47,0,0,0,0,12.78,2,0.0,,,
85,0.3840,-0.1168,-0.1026,3.007,good,0.173,2.17,0,0,0,0,12.10,2,0.0,,,
86,0.3840,-0.1164,0.2341,2.989,good,0.000,4.58,0,0,0,0,12.39,2,0.0,,,
83,0.3880,-0.1125,-0.0483,3.001,good,0.093,3.30,0,0,0,0,10.79,3,0.0,,,
87,0.3920,-0.1143,-0.0019,3.005,good,0.000,2.52,0,0,0,0,11.32,3,0.0,,,
88,0.3920,-0.1131,0.1269,2.999,good,0.001,4.13,0,0,0,0,11.05,3,0.0,,,
89,0.3920,-0.1141,-0.2188,2.954,good,0.000,10.01,0,0,0,0,12.48,3,0.0,,,
90,0.3920,-0.1128,0.0298,2.997,good,0.000,3.53,0,0,0,0,11.00,3,0.0,,,
91,0.3920,-0.1097,0.0586,3.000,good,0.000,2.23,0,0,0,0,9.91,3,0.0,,,
93,0.3920,-0.1161,0.1990,3.002,good,0.000,3.29,0,0,0,0,12.00,2,0.0,,,
92,0.3960,-0.1127,-0.0861,3.000,good,0.018,3.89,0,0,0,0,10.91,3,0.0,,,
94,0.4000,-0.1150,-0.0243,3.006,good,0.000,2.00,0,0,0,0,11.52,3,0.0,,,
95,0.4000,-0.1112,0.1615,2.994,good,0.004,3.88,0,0,0,0,10.55,3,0.0,,,
