captured_t,blob_index,uid,class,anomaly,p_reject,selected_for_offline_sweep
0.4200000000000003,3,45,good,3.2572011340880103,0.11474217347114761,True
0.4200000000000003,4,40,odd_colour,176.00947023043787,0.965847565726382,True
0.4240000000000003,5,45,good,3.1715383977492637,0.19667723627876119,True
0.4240000000000003,6,40,odd_colour,177.1299952441351,0.9493139435598431,True
0.4280000000000003,2,42,good,5.724016077285562,5.92747907702793e-05,True
0.4280000000000003,3,36,good,2.578112591738072,0.0005275824346493961,True
0.43200000000000033,3,42,good,5.702216963178311,4.873086380065219e-05,True
0.43200000000000033,4,36,good,2.546838757350365,0.00097318059142756,True
0.43600000000000033,4,38,good,4.477152375292193,0.07579176806566437,True
0.43600000000000033,5,42,good,5.6781656963900655,2.5020178267120115e-05,True
0.43600000000000033,6,36,good,2.55691331846037,0.0005069935394951618,True
0.44000000000000034,4,46,good,2.099533059984673,0.0001538044705683249,True
0.44000000000000034,5,44,odd_colour,189.9002124935729,0.9105042477557717,True
0.44000000000000034,6,38,good,4.465588833477017,0.02188961667078677,True
0.44400000000000034,3,39,good,4.2643998597487744,0.005289941865081501,True
0.44400000000000034,4,43,good,2.4439591141129764,0.00013372995635202673,True
0.44400000000000034,5,38,good,4.40303660051719,0.011463941481340239,True
0.44400000000000034,6,44,odd_colour,188.4520470027568,0.8987024177867464,True
0.44400000000000034,7,46,good,2.1542079859360985,0.00017266254217592421,True
0.44800000000000034,3,47,good,2.26087733179216,2.589579451440812e-05,True
0.44800000000000034,4,39,good,4.244957911252216,0.009387285942676616,True
0.44800000000000034,5,43,good,2.3483453216273915,0.00022631721642423714,True
0.44800000000000034,6,38,good,4.478672787226242,0.0050485544261075245,True
0.44800000000000034,7,44,odd_colour,192.210194705158,0.9042749655707777,True
0.44800000000000034,8,46,good,2.213463966163775,0.0001427130562607533,True
0.45200000000000035,4,41,good,2.5862335776502228,0.00048432294570512654,True
0.45200000000000035,5,47,good,2.2635322761697525,1.6920057953029983e-05,True
0.45200000000000035,6,39,good,4.2511000601179845,0.006270252984287617,True
0.45200000000000035,7,43,good,2.2545823187247467,0.0007423406830111616,True
0.45200000000000035,8,38,good,4.56971698512641,0.004445942248308897,True
0.45600000000000035,3,49,good,2.7319031091663,0.04238212808630726,True
0.45600000000000035,4,48,good,4.650125847825051,0.01221059812101068,True
0.45600000000000035,5,41,good,2.580305549916207,0.0005394853531996257,True
0.45600000000000035,6,47,good,2.314144416805608,2.465621989169194e-05,True
0.46000000000000035,2,52,odd_colour,191.19831749491073,0.995390789667541,True
0.46000000000000035,3,49,good,2.7331201858841916,0.04599758617104325,True
0.46000000000000035,4,48,good,4.732643722717314,0.0052974463443956794,True
0.46000000000000035,5,41,good,2.6060342719363785,0.0003013895841908142,True
0.46400000000000036,2,52,odd_colour,192.56785607173074,0.9932378587243563,True
0.46400000000000036,3,49,good,2.7316726622650576,0.052333130439900524,True
0.46400000000000036,4,48,good,4.702505169411439,0.001017257471146392,True
0.46800000000000036,2,52,odd_colour,192.08192854913545,0.9894344741758089,True
0.47200000000000036,7,53,odd_colour,130.9043633489058,0.9825276527334791,True
0.47600000000000037,4,59,good,2.8610591657184536,3.455868779542338e-05,True
0.47600000000000037,5,50,good,4.538136384533094,0.00018609730203795853,True
0.47600000000000037,6,56,good,2.000960854947813,0.00024333989434375137,True
0.47600000000000037,7,53,odd_colour,128.9818378322621,0.9761599336480279,True
0.48000000000000037,3,51,wrong_size,9.344249183856613,0.008173645074884998,True
0.48000000000000037,5,59,good,2.908009993538482,4.543891554282588e-05,True
0.48000000000000037,6,50,good,4.443915824682989,0.0001099801858321912,True
0.48000000000000037,7,56,good,1.9199501734154292,0.00022074076550755646,True
0.48000000000000037,8,53,odd_colour,127.5562090896534,0.9811539237124103,True
0.4840000000000004,3,73,plastic_chip,22.085748077801423,0.25011761104730473,True
0.4840000000000004,4,57,good,3.1300649203056645,1.5574743170413908e-05,True
0.4840000000000004,5,51,wrong_size,9.291210492685162,0.000779811532660168,True
0.4840000000000004,7,50,good,4.4410451957597985,0.00021031835984765333,True
0.4840000000000004,8,59,good,2.8812543936806665,5.1008553117169074e-05,True
0.4840000000000004,9,53,odd_colour,127.24566490738621,0.9855230589113299,True
0.4880000000000004,2,58,good,2.209746704906041,0.0002162958359219079,True
0.4880000000000004,3,73,plastic_chip,21.783154781884075,0.2003929163797193,True
0.4880000000000004,4,57,good,3.103606572431608,1.628593090205042e-05,True
0.4880000000000004,5,51,wrong_size,9.164558597799939,0.0007806709130919075,True
0.4920000000000004,2,60,good,3.7705420655162043,0.00018703938716714127,True
0.4920000000000004,3,58,good,2.1809780923084197,0.0007658805898361993,True
0.4920000000000004,4,73,plastic_chip,21.735090491949062,0.19238609432300052,True
0.4920000000000004,5,57,good,2.865746405762506,3.287886907902264e-05,True
0.4960000000000004,2,60,good,3.782836703460976,0.0007909152680183466,True
0.4960000000000004,3,58,good,2.1871867508913456,0.00029794267147339846,True
0.5000000000000003,2,60,good,3.758607202673398,3.2034587464982644e-05,True
0.5000000000000003,3,58,good,2.265782654352223,0.00047550458767909334,True
0.5040000000000003,2,60,good,3.761830662751743,0.00010959366075530841,True
0.5120000000000003,4,63,odd_colour,467.51232698185544,0.9982549957929711,True
0.5160000000000003,2,62,good,2.4739804730533748,5.7773553489533696e-05,True
0.5160000000000003,3,69,good,7.709893167622018,0.00033904918539195923,True
0.5160000000000003,4,64,good,3.559747180641888,0.003076618847077034,True
0.5160000000000003,5,63,odd_colour,483.14769885394844,0.992857971498007,True
0.5200000000000004,3,62,good,2.6402362277892104,0.00012080115476150668,True
0.5200000000000004,4,64,good,3.708695994325149,0.002465035585938554,True
0.5200000000000004,5,69,good,7.784834917392298,0.00027566503650777914,True
0.5200000000000004,6,63,odd_colour,471.15234076743224,0.99429753479623,True
0.5240000000000004,3,78,good,2.907736988477912,0.00045539790306410355,True
0.5240000000000004,4,70,good,1.812119437586702,1.020817726847438e-05,True
0.5240000000000004,5,66,wrong_size,8.032914051845882,0.0007116040391674009,True
0.5240000000000004,6,62,good,2.6640265894422357,6.46778656457081e-05,True
0.5240000000000004,7,64,good,4.749678780579364,0.032982039502032365,True
0.5240000000000004,8,69,good,7.710791611041561,0.00029656935240975253,True
0.5280000000000004,3,72,good,1.97177531975949,0.00018529512920476777,True
0.5280000000000004,4,67,good,2.2123529276253224,0.00039612274440921775,True
0.5280000000000004,5,65,good,2.146377431485814,3.4666927412872616e-05,True
0.5280000000000004,6,70,good,1.8221822405866694,8.16516203326458e-06,True
0.5280000000000004,7,78,good,2.841165081745235,0.00018039079497732578,True
0.5280000000000004,8,66,wrong_size,8.049749615164453,0.000791932490082764,True
0.5280000000000004,9,62,good,2.5676709330685057,5.5370388235222366e-05,True
0.5280000000000004,10,64,good,3.3852068219621123,0.002240859669156555,True
0.5320000000000004,3,68,good,2.4405502695293206,0.00022665448836140954,True
0.5320000000000004,4,72,good,2.0464626180031966,0.0002456115742186074,True
0.5320000000000004,5,67,good,2.3941381560827946,0.003238790634319216,True
0.5320000000000004,6,65,good,2.184530798930453,3.087068820644968e-05,True
0.5320000000000004,7,70,good,1.7529877732037296,1.0873109405736819e-05,True
0.5320000000000004,8,78,good,2.866003659685959,0.0002690658585453339,True
0.5320000000000004,9,66,wrong_size,8.080630648357499,0.000733730273855841,True
0.5360000000000004,4,74,wrong_size,12.297135629936172,0.0016530793997833943,True
0.5360000000000004,5,68,good,2.3588443839459767,0.00021259388727767791,True
0.5360000000000004,6,72,good,2.1478168782116183,0.0001963307490524057,True
0.5360000000000004,7,67,good,2.4151358123201274,0.001391002505660607,True
0.5360000000000004,8,65,good,2.166889309776369,4.657795654628256e-05,True
0.5360000000000004,9,70,good,2.222636912223644,7.58790318789389e-05,True
0.5400000000000004,3,75,good,2.7894180678306517,6.028162354276254e-05,True
0.5400000000000004,4,81,good,3.06288014553759,0.00048509019814870164,True
0.5400000000000004,5,74,wrong_size,12.342966676818877,0.002096908237885837,True
0.5400000000000004,6,68,good,2.3700220611994984,0.00019118072018924287,True
0.5400000000000004,7,72,good,1.9577493313992007,0.0002563311136339863,True
0.5400000000000004,8,67,good,2.1834953228651846,0.0025862864550806027,True
0.5440000000000004,3,77,good,7.650889038868961,0.06873157177991153,True
0.5440000000000004,4,75,good,2.9817911862662996,5.038137676005246e-05,True
0.5440000000000004,5,74,wrong_size,12.248467274014459,0.001936449115837618,True
0.5440000000000004,6,81,good,3.1057853432118967,0.0003056773418355326,True
0.5480000000000004,2,71,wrong_size,9.419102250904368,7.97994464517878e-05,True
0.5480000000000004,3,77,good,7.649618918306573,0.04849917296141154,True
0.5480000000000004,4,75,good,2.6575408676563668,9.411653684562556e-05,True
0.5520000000000004,2,71,wrong_size,9.504373369685801,0.00020749352437709172,True
0.5520000000000004,3,77,good,7.728099781803075,0.29237758029222083,True
0.5560000000000004,3,79,odd_colour,349.1175533430964,0.6567363028845096,True
0.5560000000000004,4,71,wrong_size,9.429129425808158,0.0001586896668636641,True
0.5600000000000004,4,84,good,2.242681397259583,4.503687343911598e-05,True
0.5600000000000004,5,79,odd_colour,347.92988646791343,0.5451050248718985,True
0.5640000000000004,2,76,wrong_size,14.29445219073171,2.378084951451758e-05,True
0.5640000000000004,3,92,good,2.939437721574612,2.5160598256138703e-05,True
0.5640000000000004,4,84,good,2.2510937483097853,6.716453048766451e-05,True
0.5640000000000004,5,79,odd_colour,346.7273438128511,0.9032419228664456,True
0.5680000000000004,3,76,wrong_size,16.326204990878402,2.8626689388630793e-05,True
0.5680000000000004,4,92,good,2.916835942206254,1.4467135418417833e-05,True
0.5680000000000004,5,79,odd_colour,351.2300948136804,0.8771333191584925,True
0.5680000000000004,6,84,good,2.5671356730669608,3.088031159623923e-05,True
0.5720000000000004,4,91,plastic_chip,23.057437746201387,0.2345345010159155,True
0.5720000000000004,5,88,good,3.1382962179071474,0.00030373076419020726,True
0.5720000000000004,6,76,wrong_size,12.594585851230745,2.399100600481324e-05,True
0.5720000000000004,7,92,good,3.0180661496911125,2.281422909583158e-05,True
0.5760000000000004,2,107,plastic_chip,22.240681379661837,0.4115371071715891,True
0.5760000000000004,3,95,odd_colour,188.69533929628224,0.9301681711130718,True
0.5760000000000004,4,87,wrong_size,11.164938403439962,0.17290700834368672,True
0.5760000000000004,6,91,plastic_chip,23.150943349933684,0.23454387765326676,True
0.5760000000000004,7,88,good,3.11216147872767,9.376308818970326e-05,True
0.5800000000000004,3,95,odd_colour,187.6736320055837,0.9469809858575456,True
0.5800000000000004,4,87,wrong_size,11.171100893162212,0.0014572257441201873,True
0.5800000000000004,6,107,plastic_chip,22.234486856977554,0.36874873503706684,True
0.5800000000000004,7,88,good,3.0875308667440615,0.00024375812849895158,True
0.5800000000000004,8,91,plastic_chip,23.15880641599246,0.23454380954731122,True
0.5840000000000004,2,90,good,2.3836441826472137,3.0719702992363596e-05,True
0.5840000000000004,3,95,odd_colour,187.722758136061,0.9705213077152326,True
0.5840000000000004,4,87,wrong_size,12.549204373097789,0.0006290768851571303,True
0.5840000000000004,5,83,good,1.939677429124882,0.00010385162440476622,True
0.5840000000000004,7,88,good,3.0330986316024826,7.257642373545339e-05,True
0.5880000000000004,3,90,good,2.541999466904155,3.603327555346329e-05,True
0.5880000000000004,4,95,odd_colour,189.37004369551383,0.9500308409206292,True
0.5920000000000004,1,89,good,2.471939028924624,0.00019201418761473943,True
0.5920000000000004,3,97,good,2.474042141735792,0.0001549668719028051,True
0.5920000000000004,4,86,good,3.1952122816818425,3.8871902390071305e-05,True
0.5920000000000004,5,90,good,2.5751826629924954,4.543777602275226e-05,True
0.5960000000000004,2,89,good,2.6137338085163395,5.422372588893007e-05,True
0.5960000000000004,3,97,good,2.5108538066393233,0.0001309648517105541,True
0.5960000000000004,4,86,good,3.2958968642507593,0.00036796713565052783,True
0.6000000000000004,2,89,good,2.720455298725143,0.00015738193767792983,True
0.6000000000000004,3,97,good,2.5262754837605885,0.00011493732649727667,True
0.6000000000000004,4,86,good,3.1642977760736355,0.00010657326728889402,True
0.6040000000000004,2,89,good,2.5124805443425466,0.00017734030092737328,True
0.6080000000000004,3,98,good,2.624483065354576,4.503981211674108e-05,True
0.6120000000000004,5,94,wrong_size,10.60637808813178,8.118548149977082e-05,True
0.6120000000000004,6,98,good,3.0115904809274987,0.0008040337508879344,True
0.6160000000000004,3,96,good,2.6788523834327536,5.311303616022682e-05,True
0.6160000000000004,5,94,wrong_size,10.626182260601478,6.302049295459503e-05,True
0.6160000000000004,6,98,good,3.006128808366235,0.0004201202306414519,True
0.6200000000000004,2,93,good,2.462868070153286,2.485000367145645e-05,True
0.6200000000000004,3,96,good,2.6606340140038407,4.8299227185449394e-05,True
0.6200000000000004,4,99,good,4.1638434618546905,0.17193890710372606,True
0.6200000000000004,7,98,good,2.581066648145599,5.9693008980970264e-05,True
0.6240000000000004,2,93,good,2.5307175056225315,2.5616264141693463e-05,True
0.6240000000000004,3,96,good,2.5407381326319594,9.468251731358566e-05,True
0.6240000000000004,4,99,good,4.089564744839299,0.05163981664860119,True
0.6280000000000004,2,93,good,2.422367110427858,2.4403134339830875e-05,True
0.6320000000000005,4,93,good,2.5653521315980905,2.191700505797001e-05,True
0.6360000000000005,2,102,odd_colour,450.7595989358636,0.9861100238710208,True
0.6360000000000005,3,100,good,2.6478188083180485,0.004952302594613307,True
0.6360000000000005,4,101,good,3.1056837717310297,0.00018579191173250008,True
0.6400000000000005,2,102,odd_colour,448.12966646759,0.9895268819644494,True
0.6400000000000005,3,100,good,2.9553548101596796,0.006497807429452522,True
0.6400000000000005,4,101,good,2.995301996454982,5.016425533316852e-05,True
0.6440000000000005,2,102,odd_colour,443.01245699590294,0.9869254359363837,True
0.6440000000000005,3,100,good,2.856677828626947,0.013745325572132674,True
0.6440000000000005,4,101,good,3.073212689792769,0.00015067675425362045,True
0.6480000000000005,2,102,odd_colour,436.23496436061373,0.981973565350063,True
0.6520000000000005,2,119,good,2.872143290348322,0.001435064355656596,True
0.6520000000000005,3,104,good,2.0067469233292776,1.5735645948519948e-05,True
0.6560000000000005,2,104,good,1.9704380064477063,3.9386902712961644e-05,True
0.6560000000000005,3,119,good,3.0140445099508932,0.0002906734429219358,True
0.6600000000000005,3,108,good,3.5712680452249037,0.0015181001573788702,True
0.6600000000000005,4,109,good,2.7825349644818047,1.0695232076109176e-05,True
0.6600000000000005,5,104,good,2.0210201419558738,5.6740362016030626e-05,True
0.6600000000000005,6,119,good,2.9856244775719567,0.0004217810342374122,True
0.6640000000000005,3,123,good,3.1490496626476827,0.00043779559219957263,True
0.6640000000000005,4,106,wrong_size,7.861882692292238,0.00952566189608521,True
0.6640000000000005,5,108,good,3.755395560491922,0.0004991660764836675,True
0.6640000000000005,6,109,good,3.0764976859217006,6.755119501317175e-06,True
0.6640000000000005,7,104,good,2.0063716780790117,2.6486774379250173e-05,True
0.6680000000000005,3,112,good,2.1207933895777824,1.431734480176104e-05,True
0.6680000000000005,4,117,good,3.514790846188503,0.0003171587725498768,True
0.6680000000000005,5,123,good,3.7656848562961773,0.00033957755889897596,True
0.6680000000000005,6,106,wrong_size,7.758782849992878,0.007702623697988493,True
0.6680000000000005,7,108,good,4.224779623763205,0.0005002872977671132,True
0.6680000000000005,8,109,good,3.05980237358846,8.51325736689868e-06,True
0.6720000000000005,2,103,good,2.4249877788198377,0.0011473943677114172,True
0.6720000000000005,3,112,good,2.211055376594208,0.0001529949785415507,True
0.6720000000000005,4,117,good,3.6184467452721494,0.015368204261522007,True
0.6720000000000005,5,123,good,3.217347852140358,0.0007233876428416991,True
0.6720000000000005,6,106,wrong_size,7.91459296378686,0.004915022723786313,True
0.6720000000000005,7,108,good,4.268201083336027,0.0007631997382734212,True
0.6760000000000005,4,103,good,2.5832253312729816,0.0009669182445137997,True
0.6760000000000005,5,112,good,2.264208099470572,3.153431835184982e-05,True
0.6760000000000005,6,117,good,3.4690276177714385,0.0006173070619902781,True
0.6800000000000005,2,114,good,2.634802388413369,0.16584228917813523,True
0.6800000000000005,3,113,good,2.0531382171865618,0.03758178821306726,True
0.6800000000000005,4,103,good,2.6143534294926916,0.0013704680927638865,True
0.6800000000000005,5,112,good,2.186053931467652,2.2736046017003014e-05,True
0.6840000000000005,3,114,good,2.9608493227989916,0.33518516724539665,True
0.6840000000000005,4,113,good,1.9357401128389817,0.03639515626000636,True
0.6880000000000005,4,118,odd_colour,144.6145685423815,0.9560973149911626,True
0.6880000000000005,5,114,good,2.9361113004397708,0.3379722345583275,True
0.6880000000000005,6,113,good,2.392877098064147,0.005357766279828289,True
0.6920000000000005,4,116,plastic_chip,23.96520667154265,0.4076454751436199,True
0.6920000000000005,5,121,good,2.0330796978739705,0.0003865343678268615,True
0.6920000000000005,6,118,odd_colour,144.51781612483373,0.9698163123230206,True
0.6960000000000005,3,111,odd_colour,223.69506156487154,0.9965583026136281,True
0.6960000000000005,4,115,good,4.176892784899505,0.1123230863569732,True
0.6960000000000005,5,116,plastic_chip,23.92380020296953,0.4168130167596693,True
0.6960000000000005,6,121,good,2.0357129891810652,0.00016621119808576655,True
0.6960000000000005,7,118,odd_colour,145.55980240253476,0.9417849383911581,True
0.7000000000000005,2,120,good,4.6533493248171265,0.9091891221706945,True
0.7000000000000005,3,111,odd_colour,225.2325973091291,0.9879128053004117,True
0.7000000000000005,4,115,good,4.230412086586924,0.006586500698374095,True
0.7000000000000005,5,121,good,2.052939145609,0.0003844579093208769,True
0.7040000000000005,2,120,good,4.38807112296816,0.928852147595716,True
0.7040000000000005,3,111,odd_colour,226.26346845407915,0.9976582362440418,True
0.7040000000000005,4,115,good,4.20390444163918,0.08114409929723437,True
0.7080000000000005,2,122,good,4.254278829892017,0.00019600246702040477,True
0.7080000000000005,3,120,good,4.919482729811552,0.9567230498171314,True
0.7080000000000005,4,111,odd_colour,224.85196999783952,0.9946702549211097,True
0.7120000000000005,2,122,good,4.32568831636412,0.00011332278629145588,True
0.7160000000000005,3,122,good,4.3038644411652,5.5726669743499105e-05,True
0.7200000000000005,4,144,odd_colour,249.03678369126607,0.8813696518161216,True
0.7200000000000005,5,130,good,3.2041074312348057,0.03883828876083531,True
0.7200000000000005,6,122,good,4.309378923677598,1.2377176978830898e-05,True
0.7240000000000005,2,127,good,1.6038746837401658,0.00011496523367604,True
0.7240000000000005,3,129,good,2.1016913615759876,0.00033454508070094945,True
0.7240000000000005,4,144,odd_colour,244.12986902221465,0.9148491613021822,True
0.7240000000000005,5,130,good,3.0644138581992113,0.2699769309683619,True
0.7280000000000005,3,133,odd_colour,284.6457325202158,0.9815452661627101,True
0.7280000000000005,4,129,good,2.368888911951476,0.0007205102999190299,True
0.7280000000000005,5,127,good,1.5035846758795295,0.0005414473210442703,True
0.7280000000000005,6,144,odd_colour,242.384474367932,0.8785971635796374,True
0.7280000000000005,7,130,good,3.067369687841261,0.059105837557537795,True
0.7320000000000005,3,128,wrong_size,9.436700930525715,0.0026635417666530043,True
0.7320000000000005,4,133,odd_colour,284.21969316308594,0.9737887026492396,True
0.7320000000000005,5,129,good,2.1162184244490203,0.00020969595787105532,True
0.7320000000000005,6,127,good,1.566272861463933,7.864899139883984e-05,True
0.7360000000000005,4,128,wrong_size,9.253478847508935,0.010599653798894148,True
0.7360000000000005,5,133,odd_colour,282.33068947772364,0.9744956675660021,True
0.7360000000000005,6,129,good,2.1128495045023095,0.00152266717623029,True
0.7400000000000005,5,138,odd_colour,171.0809908578579,0.8445850789902584,True
0.7400000000000005,6,135,wrong_size,12.372430490104318,0.10638619340888496,True
0.7400000000000005,7,128,wrong_size,9.172418108605878,0.005740674533293651,True
0.7400000000000005,8,133,odd_colour,286.1464023964935,0.8732212688026821,True
0.7440000000000005,6,139,good,1.9380388902015988,0.0015325647234782213,True
0.7440000000000005,7,131,wrong_size,11.322041844955223,0.19481763863262985,True
0.7440000000000005,8,138,odd_colour,168.70725557713897,0.8296154435698724,True
0.7440000000000005,9,135,wrong_size,11.478975784715981,0.0003102926751520671,True
0.7480000000000006,7,132,odd_colour,214.85799688142498,0.9841788920476015,True
0.7480000000000006,8,134,good,1.8440567242687202,3.804510440298964e-05,True
0.7480000000000006,9,139,good,1.811196551143333,0.002676222520995937,True
0.7480000000000006,10,131,wrong_size,11.297836343757963,0.19950331750734399,True
0.7480000000000006,11,138,odd_colour,169.640413402837,0.9230979279707197,True
0.7480000000000006,12,135,wrong_size,11.463872247008219,0.0005456431108935894,True
