tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
56,0.3600,-0.1135,-0.1304,3.182,good,0.000,2.07,0,0,0,0,7.10,3,0.0,,,
57,0.3600,-0.1129,-0.1824,2.921,good,0.001,2.43,0,0,0,0,12.89,3,0.0,,,
58,0.3600,-0.1121,-0.1000,2.364,good,0.002,1.97,0,0,0,0,29.72,3,0.0,,,
59,0.3600,-0.1121,-0.0008,2.512,good,0.006,7.84,0,0,0,0,24.43,3,0.0,,,
62,0.3600,-0.1198,-0.0398,3.012,black,1.000,47.73,1,1,1,0,12.99,2,3.2,26|27,45,45
63,0.3600,-0.1157,0.1737,2.924,good,0.012,5.48,0,0,0,0,13.77,2,0.0,,,
61,0.3640,-0.1134,0.1659,2.997,good,0.030,4.14,0,0,0,0,11.19,3,0.0,,,
65,0.3640,-0.1171,0.0255,2.978,good,0.000,3.12,0,0,0,0,12.89,2,0.0,,,
71,0.3640,-0.1078,0.1780,3.000,good,0.001,2.70,0,0,0,0,9.25,1,0.0,,,
64,0.3680,-0.1154,-0.1979,3.000,good,0.000,2.19,0,0,0,0,11.79,3,0.0,,,
70,0.3680,-0.1151,-0.0114,3.088,good,0.032,13.73,0,0,0,0,9.64,2,0.0,,,
66,0.3720,-0.1117,-0.1606,3.240,sour,1.000,24.23,1,1,1,0,5.35,3,3.2,11,70,70
67,0.3720,-0.1135,0.0919,2.992,good,0.000,3.09,0,0,0,0,11.36,3,0.0,,,
68,0.3720,-0.1143,-0.2052,2.982,good,0.002,2.11,0,0,0,0,11.84,3,0.0,,,
69,0.3720,-0.1135,-0.1220,2.742,good,0.473,5.37,0,0,0,0,17.87,3,0.0,,,
74,0.3720,-0.1193,-0.0463,3.041,good,0.000,2.54,0,0,0,0,12.11,2,0.0,,,
76,0.3720,-0.1185,0.0590,2.976,good,0.033,3.04,0,0,0,0,13.41,2,0.0,,,
72,0.3760,-0.1139,-0.1310,2.998,faded,1.000,6.06,1,1,1,0,11.35,3,3.2,15,80,80
73,0.3760,-0.1131,-0.0142,2.973,good,0.000,2.75,0,0,0,0,11.69,3,0.0,,,
75,0.3760,-0.1091,-0.1265,2.995,stick,1.000,32.14,1,1,1,0,9.81,3,2.4,15|16,57,57
82,0.3760,-0.1176,0.0602,3.028,good,0.001,2.45,0,0,0,0,11.87,2,0.0,,,
83,0.3760,-0.1167,-0.2213,2.999,good,0.003,2.40,0,0,0,0,12.26,2,0.0,,,
77,0.3800,-0.1200,0.1273,2.419,good,0.007,3.75,0,0,0,0,30.94,3,0.0,,,
78,0.3800,-0.1131,0.0455,3.117,good,0.203,3.12,0,0,0,0,8.36,3,0.0,,,
79,0.3800,-0.1134,-0.2032,3.082,good,0.003,2.18,0,0,0,0,9.22,3,0.0,,,
80,0.3800,-0.1095,-0.1917,3.102,good,0.002,4.70,0,0,0,0,7.53,3,0.0,,,
81,0.3800,-0.1060,0.2060,3.450,good,0.000,2.53,0,0,0,0,-0.29,3,0.0,,,
87,0.3800,-0.1188,0.0108,3.056,good,0.008,13.20,0,0,0,0,11.60,2,0.0,,,
88,0.3800,-0.1138,-0.1580,3.302,good,0.000,2.35,0,0,0,0,4.77,2,0.0,,,
84,0.3840,-0.1375,0.0292,3.000,good,0.000,2.35,0,0,0,0,11.16,1,0.0,,,
85,0.3840,-0.1113,-0.0060,2.954,good,0.011,2.83,0,0,0,0,11.53,3,0.0,,,
86,0.3840,-0.1080,0.2232,2.999,good,0.000,3.09,0,0,0,0,9.36,3,0.0,,,
90,0.3840,-0.1190,-0.1694,2.648,good,0.003,4.40,0,0,0,0,22.70,2,0.0,,,
91,0.3840,-0.1170,-0.0468,3.010,good,0.000,2.18,0,0,0,0,12.11,2,0.0,,,
92,0.3840,-0.1150,0.0331,2.803,good,0.000,2.37,0,0,0,0,16.71,2,0.0,,,
89,0.3880,-0.1141,0.0935,2.998,good,0.000,2.11,0,0,0,0,11.41,3,0.0,,,
96,0.3880,-0.1318,-0.1387,3.000,stone,1.000,6.63,1,1,1,0,13.27,1,9.1,14|13|15,,
97,0.3880,-0.1176,-0.1247,3.156,good,0.000,1.68,0,0,0,0,8.95,2,0.0,,,
103,0.3880,-0.1084,-0.1397,3.000,stone,1.000,6.48,1,1,1,0,9.47,1,9.1,14|13|15,227,
104,0.3880,-0.1038,0.0382,3.000,good,0.000,2.17,0,0,0,0,7.94,1,0.0,,,
93,0.3920,-0.1142,-0.0200,3.011,good,0.001,3.62,0,0,0,0,11.15,3,0.0,,,
94,0.3920,-0.1372,0.1430,3.000,good,0.036,8.28,0,0,0,0,11.07,1,0.0,,,
95,0.3920,-0.1095,0.1197,2.997,good,0.000,2.51,0,0,0,0,9.91,3,0.0,,,
